id,title_de_CH,title_fr_CH,title_it_CH,title_rm_CH,short_title_de_CH,short_title_fr_CH,short_title_it_CH,short_title_rm_CH,date,shortcode,domain,status,answer,type,ballot_answer,district,name,entity_id,counted,yeas,nays,invalid,empty,eligible_voters,expats
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Wildhaus-Alt St. Johann,3359,True,405,392,0,18,1844,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Hemberg,3372,True,143,187,0,16,676,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Krinau,3373,True,49,47,0,4,184,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Lichtensteig,3374,True,382,382,1,21,1303,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Oberhelfenschwil,3375,True,199,246,0,9,937,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Wattwil,3377,True,996,1128,0,45,5135,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Neckertal,3378,True,637,647,0,31,2935,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Bütschwil,3391,True,440,453,0,14,2270,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Kirchberg (SG),3392,True,1489,1255,0,35,4953,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Lütisburg,3393,True,269,240,0,11,970,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Mosnang,3394,True,458,571,0,23,2071,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Degersheim,3401,True,634,622,0,11,2493,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Flawil,3402,True,1278,1241,0,37,5876,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Toggenburg,Ganterschwil,3403,True,205,180,0,8,846,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Jonschwil,3405,True,603,485,1,8,2512,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Oberuzwil,3407,True,877,743,0,22,3921,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Uzwil,3408,True,1666,1430,0,36,7456,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Bronschhofen,3421,True,802,633,1,28,2898,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Niederbüren,3422,True,200,247,0,12,1015,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Niederhelfenschwil,3423,True,474,400,0,14,2020,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Oberbüren,3424,True,688,654,0,18,2854,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Wil (SG),3425,True,2682,2906,1,81,11254,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,Wil,Zuzwil (SG),3426,True,893,702,0,27,3230,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,St. Gallen,Andwil (SG),3441,True,305,304,0,4,1301,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,St. Gallen,Gaiserwald,3442,True,1383,1239,0,24,5580,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,St. Gallen,Gossau (SG),3443,True,2479,2709,0,45,11942,
volksinitiative-vom-23-januar-2009-sicheres-wohnen-im-alter,Volksinitiative «Sicheres Wohnen im Alter»,,,,,,,,2012-09-23,2,federation,unknown,accepted,proposal,accepted,St. Gallen,Waldkirch,3444,True,677,661,0,18,2344,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,,,0,True,1010,1124,0,14,6717,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,St. Gallen,Häggenschwil,3201,True,148,265,0,1,845,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,St. Gallen,Muolen,3202,True,137,261,0,3,831,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,St. Gallen,St. Gallen,3203,True,7688,12454,3,299,45095,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,St. Gallen,Wittenbach,3204,True,943,1684,0,12,6076,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rorschach,Berg (SG),3211,True,141,208,0,3,596,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,St. Gallen,Eggersriet,3212,True,343,615,0,2,1621,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rorschach,Goldach,3213,True,937,1588,0,9,5866,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rorschach,Mörschwil,3214,True,514,892,0,7,2535,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rorschach,Rorschach,3215,True,565,1064,0,6,4175,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rorschach,Rorschacherberg,3216,True,760,1409,0,14,4271,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rorschach,Steinach,3217,True,444,783,0,16,2149,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rorschach,Tübach,3218,True,162,308,0,4,877,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rorschach,Untereggen,3219,True,132,275,0,2,736,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Au (SG),3231,True,550,1246,0,13,3799,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Balgach,3232,True,420,1132,0,8,2821,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Berneck,3233,True,414,1018,0,9,2515,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Diepoldsau,3234,True,447,1099,0,9,3549,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Rheineck,3235,True,236,617,1,3,1770,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,St. Margrethen,3236,True,337,835,0,10,2596,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rorschach,Thal,3237,True,637,1300,7,15,3988,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Widnau,3238,True,661,1511,0,14,5127,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Altstätten,3251,True,867,2445,0,23,6831,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Eichberg,3252,True,144,419,0,2,954,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Marbach (SG),3253,True,177,433,0,1,1316,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Oberriet (SG),3254,True,520,2016,0,14,5632,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Rebstein,3255,True,286,750,0,7,2493,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Rheintal,Rüthi (SG),3256,True,144,511,1,2,1353,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Werdenberg,Buchs (SG),3271,True,759,1952,0,23,6315,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Werdenberg,Gams,3272,True,300,917,0,13,2003,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Werdenberg,Grabs,3273,True,548,1402,0,5,4532,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Werdenberg,Sennwald,3274,True,400,1253,0,13,3001,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Werdenberg,Sevelen,3275,True,321,852,0,7,2519,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Werdenberg,Wartau,3276,True,354,1201,0,9,3000,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Sarganserland,Bad Ragaz,3291,True,433,1371,0,9,3379,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Sarganserland,Flums,3292,True,315,1110,0,10,3024,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Sarganserland,Mels,3293,True,618,1948,0,19,5731,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Sarganserland,Pfäfers,3294,True,116,424,2,2,1073,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Sarganserland,Quarten,3295,True,253,760,0,5,1888,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Sarganserland,Sargans,3296,True,522,1194,0,12,3636,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Sarganserland,Vilters-Wangs,3297,True,403,1044,2,8,3010,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Sarganserland,Walenstadt,3298,True,512,1247,0,14,3517,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Amden,3311,True,228,390,0,6,1306,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Benken (SG),3312,True,252,591,0,8,1891,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Kaltbrunn,3313,True,391,760,6,10,2846,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Rieden,3314,True,70,170,0,1,502,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Schänis,3315,True,347,882,0,12,2567,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Weesen,3316,True,192,355,0,3,1094,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Ernetschwil,3331,True,132,294,0,0,1023,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Eschenbach (SG),3332,True,509,990,0,3,3746,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Goldingen,3333,True,68,260,0,2,803,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Gommiswald,3334,True,250,568,0,4,1910,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,St. Gallenkappel,3337,True,159,357,0,2,1334,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Schmerikon,3338,True,293,691,0,10,2159,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Uznach,3339,True,453,1091,1,15,3460,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,See-Gaster,Rapperswil-Jona,3340,True,2874,5360,0,57,17899,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Ebnat-Kappel,3352,True,440,1164,0,32,3462,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Stein (SG),3356,True,30,106,2,1,274,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Nesslau-Krummenau,3358,True,359,743,0,6,2426,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Wildhaus-Alt St. Johann,3359,True,187,635,0,11,1844,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Hemberg,3372,True,108,237,0,4,676,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Krinau,3373,True,26,75,0,2,184,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Lichtensteig,3374,True,206,591,1,8,1303,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Oberhelfenschwil,3375,True,138,317,0,4,937,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Wattwil,3377,True,721,1464,0,15,5135,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Neckertal,3378,True,368,969,0,9,2935,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Bütschwil,3391,True,275,641,0,7,2270,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Kirchberg (SG),3392,True,862,1987,0,7,4953,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Lütisburg,3393,True,173,348,0,3,970,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Mosnang,3394,True,298,737,0,14,2071,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Degersheim,3401,True,463,822,0,11,2493,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Flawil,3402,True,831,1763,0,14,5876,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Toggenburg,Ganterschwil,3403,True,132,270,0,3,846,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Jonschwil,3405,True,443,659,1,9,2512,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Oberuzwil,3407,True,540,1107,0,6,3921,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Uzwil,3408,True,1129,2002,0,19,7456,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Bronschhofen,3421,True,520,997,0,8,2898,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Niederbüren,3422,True,137,319,0,7,1015,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Niederhelfenschwil,3423,True,310,568,0,6,2020,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Oberbüren,3424,True,366,994,0,9,2854,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Wil (SG),3425,True,2134,3580,0,41,11254,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,Wil,Zuzwil (SG),3426,True,570,1044,0,5,3230,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,St. Gallen,Andwil (SG),3441,True,223,395,0,4,1301,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,St. Gallen,Gaiserwald,3442,True,858,1786,0,16,5580,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,St. Gallen,Gossau (SG),3443,True,1813,3440,0,28,11942,
volksinitiative-vom-18-mai-2010-schutz-vor-passivrauchen,Volksinitiative «Schutz vor Passivrauchen»,,,,,,,,2012-09-23,3,federation,unknown,rejected,proposal,rejected,St. Gallen,Waldkirch,3444,True,420,941,0,11,2344,
vi-nachtrag-zum-ergaenzungsleistungsgesetz,VI. Nachtrag zum Ergänzungsleistungsgesetz,,,,,,,,2012-06-17,4,canton,unknown,rejected,proposal,rejected,St. Gallen,Häggenschwil,3201,True,131,134,0,3,846,
